image,label
honey_eater_s_000392,2
police_boat_s_000353,8
puppy_s_001447,5
sound_truck_s_001375,9
american_toad_s_000634,6
arabian_s_001924,7
sea_boat_s_002116,8
cervus_elaphus_s_001436,4
fighter_aircraft_s_001026,0
wapiti_s_000078,4
dump_truck_s_002164,9
honey_eater_s_000556,2
appaloosa_s_002220,7
coupe_s_001459,1
multiengine_airplane_s_000257,0
maltese_dog_s_000593,5
station_wagon_s_000676,1
merchant_ship_s_000208,8
compact_car_s_000600,1
european_toad_s_000152,6
puppy_s_000809,5
garbage_truck_s_000875,9
stallion_s_000178,7
airliner_s_000049,0
rangifer_tarandus_s_000220,4
pekinese_s_002271,5
emu_s_001642,2
tabby_cat_s_000771,3
maltese_s_001023,5
king_charles_spaniel_s_000059,5
true_frog_s_000239,6
twinjet_s_000470,0
struthio_camelus_s_000516,2
beach_wagon_s_000837,1
estate_car_s_001738,1
pekingese_s_002432,5
hydrofoil_s_000300,8
toy_dog_s_000874,5
rhea_s_001608,2
roe_deer_s_000833,4
struthio_camelus_s_000364,2
anthus_pratensis_s_000704,2
mongrel_s_001796,5
tabby_cat_s_000439,3
jetliner_s_000307,0
tabby_cat_s_001863,3
stealth_bomber_s_000348,0
ostrich_s_002116,2
trailer_truck_s_000420,9
cruiser_s_000179,1
car_s_000481,1
quarter_horse_s_001102,7
tabby_s_001453,3
oil_tanker_s_001380,8
chihuahua_s_000224,5
red_deer_s_001029,4
dog_s_000111,5
bookmobile_s_000772,9
rana_cascadae_s_000015,6
dog_s_000999,5
rana_temporaria_s_001669,6
alces_alces_s_002077,4
caribou_s_000239,4
chihuahua_s_000598,5
chihuahua_s_001706,5
convertible_s_000237,1
station_wagon_s_001908,1
toy_dog_s_001421,5
bufo_viridis_s_000793,6
prunella_modularis_s_000627,2
puppy_s_001478,5
jumbo_jet_s_000606,0
cabin_cruiser_s_000391,8
bufo_viridis_s_000275,6
dromaius_novaehollandiae_s_000086,2
bird_s_001324,2
bufo_bufo_s_001054,6
cargo_vessel_s_001615,8
boat_s_002484,8
southwestern_toad_s_000087,6
arabian_s_000111,7
red_deer_s_000663,4
airbus_s_000241,0
wapiti_s_000304,4
station_wagon_s_002632,1
japanese_spaniel_s_000029,5
american_elk_s_001458,4
dunnock_s_001067,2
airliner_s_001346,0
tabby_s_000023,3
jetliner_s_001534,0
tip_truck_s_000818,9
pekinese_s_000817,5
quarter_horse_s_001627,7
passenger_ship_s_000975,8
automobile_s_000309,1
car_s_000013,1
lipizzan_s_001753,7
norfolk_wherry_s_000019,8
passenger_ship_s_002073,8
felis_domesticus_s_000162,3
jumbo_jet_s_000906,0
twinjet_s_001548,0
sika_s_000050,4
lippizaner_s_001293,7
lorry_s_001804,9
bufo_viridis_s_000327,6
airbus_s_001671,0
tipper_s_001016,9
truck_s_001197,9
lorry_s_000254,9
songbird_s_000665,2
auto_s_001335,1
estate_car_s_000273,1
broodmare_s_001613,7
moose_s_001373,4
tabby_s_000993,3
stallion_s_000686,7
canis_familiaris_s_000592,5
toy_spaniel_s_000309,5
tennessee_walker_s_001669,7
fire_engine_s_001129,9
tabby_s_000818,3
spadefoot_s_000851,6
fire_engine_s_001377,9
stallion_s_000924,7
toy_dog_s_000110,5
tennessee_walker_s_001202,7
compact_car_s_001596,1
lipizzan_s_001655,7
fighter_aircraft_s_000038,0
lapdog_s_000898,5
american_toad_s_000496,6
stud_mare_s_001287,7
tabby_s_001193,3
stealth_fighter_s_000185,0
american_elk_s_000090,4
mutt_s_002480,5
estate_car_s_000516,1
car_s_000242,1
supertanker_s_000153,8
tugboat_s_000014,8
pickerel_frog_s_000421,6
tabby_cat_s_000040,3
bird_s_000897,2
garbage_truck_s_001056,9
stud_mare_s_000801,7
sea_boat_s_000643,8
station_wagon_s_000075,1
house_cat_s_000049,3
lorry_s_001446,9
hospital_ship_s_000124,8
pickerel_frog_s_000073,6
rig_s_000072,9
cassowary_s_002073,2
elk_s_000141,4
odocoileus_hemionus_s_000461,4
ambulance_s_002425,1
european_elk_s_000463,4
pipit_s_000202,2
alces_alces_s_001120,4
pekinese_s_001057,5
rhea_s_001910,2
airliner_s_000650,0
convertible_s_000160,1
puppy_s_002492,5
coupe_s_000182,1
emu_s_000006,2
convertible_s_002583,1
cassowary_s_001567,2
biplane_s_000570,0
bird_s_000075,2
muntjac_s_001362,4
cervus_elaphus_s_000800,4
coupe_s_001399,1
station_wagon_s_001367,1
flightless_bird_s_000215,2
dump_truck_s_000303,9
domestic_dog_s_001540,5
bufo_americanus_s_000663,6
mule_deer_s_001732,4
nandu_s_000697,2
hospital_ship_s_000356,8
stallion_s_000385,7
rhea_americana_s_000440,2
lipizzan_s_000078,7
elk_s_002049,4
attack_aircraft_s_000250,0
emu_s_002187,2
rana_cascadae_s_000016,6
mutt_s_000784,5
freighter_s_000896,8
passenger_ship_s_002144,8
tipper_truck_s_000299,9
broodmare_s_000301,7
lipizzan_s_001333,7
tabby_cat_s_001139,3
jetliner_s_000936,0
barren_ground_caribou_s_000300,4
car_s_002050,1
cat_s_002426,3
jumbo_jet_s_000635,0
fighter_aircraft_s_001115,0
dredger_s_000394,8
stud_mare_s_000126,7
maltese_s_000806,5
semi_s_000159,9
rowboat_s_000812,8
broodmare_s_000982,7
dog_s_001592,5
jumbo_jet_s_001710,0
automobile_s_000757,1
muntjac_s_000669,4
chihuahua_s_001450,5
leopard_frog_s_001551,6
fire_truck_s_001363,9
alauda_arvensis_s_000309,2
meadow_pipit_s_001241,2
felis_domesticus_s_000285,3
capreolus_capreolus_s_001661,4
canis_familiaris_s_000785,5
odocoileus_hemionus_s_001031,4
rana_temporaria_s_001188,6
coupe_s_000442,1
tanker_s_002240,8
monoplane_s_001001,0
arabian_s_000659,7
stealth_bomber_s_001532,0
tennessee_walker_s_000613,7
merchant_ship_s_000603,8
deer_s_001599,4
lapdog_s_001069,5
toad_s_002829,6
cargo_ship_s_001081,8
attack_aircraft_s_001688,0
felis_catus_s_000596,3
elk_s_000002,4
fawn_s_001708,4
pekinese_s_000776,5
delivery_truck_s_000076,9
toy_dog_s_000536,5
felis_catus_s_000560,3
hen_s_000030,2
auto_s_001286,1
police_cruiser_s_000200,1
cassowary_s_002170,2
compact_car_s_000996,1
honey_eater_s_000696,2
domestic_cat_s_000545,3
walking_horse_s_000433,7
scow_s_000544,8
airbus_s_002176,0
police_boat_s_002009,8
leopard_frog_s_000222,6
airliner_s_000428,0
passerine_s_001997,2
cervus_elaphus_s_000691,4
truck_s_000392,9
freighter_s_000062,8
speedboat_s_001370,8
appaloosa_s_001963,7
stealth_fighter_s_000853,0
cat_s_002504,3
struthio_camelus_s_001019,2
rana_temporaria_s_000079,6
powerboat_s_000476,8
natterjack_s_000167,6
chihuahua_s_000096,5
tabby_s_001164,3
house_cat_s_000052,3
broodmare_s_001554,7
american_elk_s_001339,4
maltese_dog_s_000556,5
tipper_s_000933,9
police_cruiser_s_000171,1
deer_s_000621,4
tabby_cat_s_001084,3
tabby_cat_s_001633,3
quarter_horse_s_000549,7
pekinese_s_002165,5
rana_pipiens_s_000313,6
garbage_truck_s_001525,9
bird_s_000133,2
capreolus_capreolus_s_001691,4
muntjac_s_000488,4
reconnaissance_plane_s_000865,0
puppy_s_002196,5
cargo_ship_s_001432,8
moose_s_000454,4
mongrel_s_000460,5
wrecker_s_001953,9
tabby_cat_s_001653,3
convertible_s_001361,1
delivery_truck_s_001073,9
aerial_ladder_truck_s_000417,9
cassowary_s_001925,2
containership_s_000003,8
bufo_debilis_s_000168,6
broodmare_s_001541,7
ladder_truck_s_001595,9
maltese_s_002226,5
cassowary_s_001013,2
domestic_dog_s_001503,5
cruiser_s_000403,8
convertible_s_002967,1
pekingese_s_000590,5
fighter_aircraft_s_000423,0
flightless_bird_s_000758,2
propeller_plane_s_001486,0
aerial_ladder_truck_s_001346,9
passenger_ship_s_000477,8
dog_s_000077,5
male_horse_s_000331,7
dive_bomber_s_000602,0
sika_s_001358,4
lippizaner_s_000788,7
house_cat_s_001494,3
pekinese_s_002172,5
tugboat_s_001147,8
true_cat_s_001069,3
bufo_speciosus_s_000120,6
accentor_s_001167,2
sound_truck_s_000600,9
toy_s_001056,5
pickerel_frog_s_000333,6
pekingese_s_000012,5
cassowary_s_000254,2
tennessee_walker_s_000637,7
containership_s_000307,8
station_wagon_s_000309,1
monoplane_s_000558,0
stud_mare_s_000617,7
accentor_s_000703,2
cassowary_s_002249,2
moving_van_s_000710,9
prunella_modularis_s_000897,2
houseboat_s_000509,8
compact_car_s_000711,1
fighter_aircraft_s_000879,0
arabian_s_000582,7
broodmare_s_000624,7
ship_s_000451,8
dump_truck_s_001233,9
barren_ground_caribou_s_000502,4
capreolus_capreolus_s_000879,4
twinjet_s_001168,0
dump_truck_s_001887,9
buckskin_s_000184,7
convertible_s_000711,1
tennessee_walking_horse_s_000234,7
aerial_ladder_truck_s_000901,9
walking_horse_s_001911,7
quarter_horse_s_000179,7
passenger_ship_s_000784,8
cat_s_000288,3
stag_s_002126,4
biplane_s_000042,0
rana_catesbeiana_s_000249,6
twinjet_s_000713,0
airbus_s_000746,0
arabian_s_000314,7
appaloosa_s_002107,7
tomcat_s_001403,3
cargo_ship_s_001564,8
broodmare_s_000255,7
capreolus_capreolus_s_001057,4
cervus_elaphus_s_001592,4
accentor_s_000362,2
sea_boat_s_000601,8
coupe_s_001380,1
dive_bomber_s_001694,0
feist_s_000149,5
odocoileus_hemionus_s_000106,4
hydrofoil_s_001163,8
ship_s_000279,8
shooting_brake_s_001458,1
police_cruiser_s_000843,1
appaloosa_s_001773,7
lightship_s_000746,8
dama_dama_s_000935,4
fallow_deer_s_001066,4
honey_eater_s_000503,2
cat_s_002292,3
ostrich_s_001404,2
pipit_s_000761,2
arabian_s_001581,7
dog_s_002086,5
estate_car_s_001161,1
auto_s_000999,1
tabby_s_001716,3
tanker_s_000502,8
tomcat_s_001885,3
garbage_truck_s_001632,9
police_cruiser_s_000835,1
musk_deer_s_000284,4
wrecker_s_000942,9
pipit_s_000321,2
reconnaissance_plane_s_000995,0
fawn_s_001328,4
rana_pipiens_s_000954,6
rhea_s_002009,2
convertible_s_000235,1
passenger_ship_s_001194,8
maltese_s_000831,5
fallow_deer_s_000296,4
pipit_s_001737,2
tabby_cat_s_001032,3
mongrel_s_002251,5
apteryx_s_001201,2
cat_s_002714,3
alauda_arvensis_s_000553,2
green_frog_s_001009,6
puppy_s_002054,5
cabin_cruiser_s_000916,8
lippizan_s_000366,7
grass_frog_s_001617,6
automobile_s_002079,1
attack_aircraft_s_001545,0
pilot_boat_s_001695,8
shooting_brake_s_000300,1
felis_catus_s_000913,3
bufo_marinus_s_000919,6
wagon_s_000358,1
passerine_s_000557,2
green_frog_s_000299,6
compact_car_s_000475,1
bufo_marinus_s_000790,6
stealth_fighter_s_000235,0
broodmare_s_001431,7
fawn_s_000549,4
dog_s_002224,5
deer_s_000119,4
pekinese_s_000052,5
fire_engine_s_000863,9
dredger_s_001379,8
bird_s_001256,2
domestic_dog_s_000556,5
odocoileus_hemionus_s_000422,4
pleasure_boat_s_001804,8
passenger_ship_s_002271,8
guard_boat_s_001304,8
ostrich_s_000059,2
rana_catesbeiana_s_000568,6
sparrow_s_000065,2
cargo_vessel_s_000299,8
boat_s_000892,8
convertible_s_001993,1
airliner_s_001138,0
caribou_s_001826,4
lapdog_s_001161,5
reconnaissance_plane_s_000556,0
airliner_s_000107,0
fallow_deer_s_001060,4
mongrel_s_001573,5
passerine_s_001060,2
tipper_s_001151,9
rana_clamitans_s_000429,6
woodland_caribou_s_000115,4
american_elk_s_000344,4
container_ship_s_000214,8
automobile_s_001541,1
gamecock_s_000335,2
meadow_pipit_s_001489,2
banana_boat_s_001851,8
funny_wagon_s_000229,1
biplane_s_000860,0
bufo_speciosus_s_000123,6
multiengine_airplane_s_000207,0
arabian_s_000047,7
fighter_aircraft_s_000615,0
mongrel_s_002486,5
cat_s_001590,3
dunnock_s_001699,2
pekingese_s_000404,5
passenger_ship_s_000002,8
compact_car_s_000172,1
pantechnicon_s_000273,9
stag_s_000732,4
quarter_horse_s_000093,7
broodmare_s_001397,7
guard_boat_s_000011,8
odocoileus_hemionus_s_000473,4
gelding_s_000500,7
station_wagon_s_000956,1
pekingese_s_000309,5
garbage_truck_s_000626,9
gelding_s_001162,7
container_ship_s_001816,8
motortruck_s_000005,9
capreolus_capreolus_s_000200,4
coupe_s_001669,1
mule_deer_s_002198,4
stud_mare_s_001042,7
bufo_calamita_s_000092,6
airliner_s_002299,0
tipper_truck_s_001897,9
dump_truck_s_001024,9
domestic_dog_s_001208,5
cow_pony_s_001164,7
bufo_calamita_s_000932,6
shooting_brake_s_000348,1
felis_domesticus_s_000647,3
struthio_camelus_s_000018,2
tabby_cat_s_000636,3
tabby_s_000418,3
amphibious_aircraft_s_000496,0
true_frog_s_000355,6
rowboat_s_000447,8
tow_truck_s_000730,9
peke_s_000398,5
sound_truck_s_000506,9
broodmare_s_001101,7
station_wagon_s_001212,1
rana_temporaria_s_000358,6
passerine_s_002059,2
elk_s_001799,4
tabby_cat_s_000840,3
cat_s_001562,3
bufo_americanus_s_000401,6
capreolus_capreolus_s_000037,4
chihuahua_s_000916,5
airbus_s_001684,0
saddle_horse_s_000952,7
alces_alces_s_001705,4
frog_s_001640,6
jumbo_jet_s_000367,0
bird_s_000304,2
dive_bomber_s_000433,0
bookmobile_s_000507,9
arabian_s_001450,7
capreolus_capreolus_s_000003,4
ferryboat_s_000714,8
passerine_s_001451,2
bufo_bufo_s_000284,6
airliner_s_001812,0
floatplane_s_000146,0
felis_catus_s_000434,3
scow_s_000920,8
toad_s_002931,6
airbus_s_001973,0
bufo_viridis_s_000039,6
mouser_s_001077,3
finch_s_000331,2
motorcar_s_002289,1
muntjac_s_000023,4
trucking_rig_s_000245,9
stag_s_001659,4
gelding_s_002273,7
maltese_s_001887,5
delivery_truck_s_000160,9
ladder_truck_s_001902,9
bullfrog_s_000023,6
domestic_dog_s_000461,5
tipper_truck_s_000557,9
tomcat_s_001522,3
spring_frog_s_000619,6
rana_temporaria_s_001298,6
stag_s_001095,4
bird_of_passage_s_000854,2
mutt_s_000113,5
rangifer_tarandus_s_000760,4
dunnock_s_001613,2
cock_s_000397,2
container_ship_s_002420,8
tabby_cat_s_002107,3
airbus_s_000137,0
biplane_s_000169,0
tipper_truck_s_001845,9
elk_s_000798,4
police_boat_s_000368,8
cargo_ship_s_001088,8
coupe_s_001539,1
canis_familiaris_s_001300,5
plane_s_001230,0
bufo_bufo_s_000793,6
monoplane_s_001181,0
shooting_brake_s_001134,1
cabin_cruiser_s_000915,8
camion_s_000385,9
fire_engine_s_001619,9
coupe_s_000954,1
tennessee_walking_horse_s_001405,7
airbus_s_000242,0
cat_s_001091,3
emu_s_000343,2
roe_deer_s_001734,4
aerial_ladder_truck_s_000488,9
dog_s_001743,5
dump_truck_s_000686,9
dawn_horse_s_001601,7
police_boat_s_000447,8
compact_s_001105,1
puppy_s_001874,5
emu_s_001892,2
racing_boat_s_000056,8
ostrich_s_001523,2
true_frog_s_000158,6
airbus_s_001240,0
felis_catus_s_000318,3
accentor_s_001214,2
female_horse_s_000657,7
arabian_s_000972,7
ostrich_s_001574,2
coupe_s_001571,1
moose_s_000677,4
fire_truck_s_002600,9
ambulance_s_000498,1
capreolus_capreolus_s_001316,4
dump_truck_s_001878,9
saddle_horse_s_000809,7
bird_of_passage_s_000629,2
cervus_elaphus_s_000272,4
bufo_viridis_s_001139,6
mouser_s_000222,3
canis_familiaris_s_001324,5
frog_s_000002,6
oil_tanker_s_001677,8
tabby_cat_s_000674,3
passerine_s_001130,2
mutt_s_001294,5
lark_s_001618,2
freighter_s_000846,8
tipper_truck_s_000306,9
car_s_002008,1
apteryx_s_000103,2
attack_aircraft_s_000177,0
coupe_s_001653,1
tipper_truck_s_000797,9
toy_spaniel_s_000720,5
twinjet_s_000318,0
lark_s_000772,2
toy_dog_s_000161,5
tandem_trailer_s_001909,9
pekingese_s_001909,5
domestic_cat_s_000868,3
emu_s_000642,2
frog_s_001472,6
mule_deer_s_000584,4
cat_s_001093,3
jumbo_jet_s_000762,0
propeller_plane_s_001184,0
pekingese_s_000822,5
coupe_s_000941,1
mongrel_s_001728,5
cruiser_s_000486,1
fawn_s_001060,4
auto_s_000984,1
tractor_trailer_s_001015,9
peke_s_001358,5
fallow_deer_s_000861,4
stallion_s_001327,7
felis_domesticus_s_000078,3
delivery_van_s_000080,9
pekingese_s_002684,5
rana_temporaria_s_000006,6
elk_s_002387,4
bird_s_001734,2
rana_cascadae_s_000006,6
delivery_truck_s_000520,9
dumper_s_000762,9
biplane_s_000940,0
flying_bird_s_001524,2
dog_s_000512,5
trucking_rig_s_000893,9
woodland_caribou_s_000860,4
maltese_s_000852,5
aerial_ladder_truck_s_000561,9
domestic_cat_s_001514,3
coupe_s_000922,1
bufo_americanus_s_000209,6
cassowary_s_001323,2
leopard_frog_s_002014,6
toy_spaniel_s_000327,5
stealth_bomber_s_000712,0
airliner_s_001397,0
sea_boat_s_000594,8
accentor_s_000671,2
coupe_s_000748,1
bufo_bufo_s_001227,6
monoplane_s_001463,0
estate_car_s_000615,1
prunella_modularis_s_000561,2
motorcar_s_001583,1
felis_domesticus_s_000170,3
felis_domesticus_s_000672,3
minesweeper_s_000279,8
domestic_cat_s_001757,3
pekinese_s_000569,5
delivery_truck_s_000028,9
western_toad_s_000279,6
tennessee_walker_s_001132,7
lippizan_s_000816,7
pontoon_s_000862,8
maltese_s_001528,5
tipper_lorry_s_000620,9
hen_s_000067,2
maltese_s_000707,5
bird_s_001247,2
auto_s_001839,1
jetliner_s_000412,0
boat_s_000035,8
aerial_ladder_truck_s_000225,9
tabby_cat_s_000810,3
dumper_s_000355,9
domestic_cat_s_000365,3
bookmobile_s_000837,9
lorry_s_000166,9
tabby_s_000949,3
rhea_americana_s_000154,2
domestic_cat_s_000145,3
truck_s_000368,9
broodmare_s_000328,7
wagon_s_000147,1
station_wagon_s_001062,1
felis_catus_s_001154,3
dumper_s_000504,9
anthus_pratensis_s_000874,2
passerine_s_000277,2
iceboat_s_001256,8
tabby_s_002075,3
red_deer_s_000903,4
struthio_camelus_s_000091,2
coupe_s_000942,1
maltese_dog_s_001613,5
american_elk_s_000200,4
pipit_s_000268,2
semi_s_001213,9
appaloosa_s_001970,7
green_frog_s_001495,6
cervus_unicolor_s_000359,4
rana_clamitans_s_000098,6
fallow_deer_s_002003,4
deer_s_000006,4
tennessee_walking_horse_s_001643,7
station_wagon_s_000817,1
arabian_s_000904,7
domestic_cat_s_001366,3
hospital_ship_s_000073,8
speedboat_s_000523,8
mouser_s_000063,3
car_s_001114,1
amphibious_aircraft_s_000481,0
tailed_frog_s_000379,6
tailed_frog_s_000006,6
automobile_s_000390,1
elk_s_002073,4
bufo_americanus_s_001518,6
tomcat_s_000778,3
pipit_s_001652,2
maltese_s_000072,5
dive_bomber_s_001727,0
coupe_s_000340,1
deer_s_000811,4
articulated_lorry_s_000455,9
arabian_s_001277,7
stud_mare_s_000349,7
caribou_s_001787,4
attack_aircraft_s_000759,0
leopard_frog_s_000472,6
monoplane_s_000641,0
stealth_fighter_s_000666,0
chihuahua_s_000817,5
roe_deer_s_000089,4
european_toad_s_000079,6
kiwi_s_000698,2
cargo_ship_s_000025,8
sparrow_s_000609,2
biplane_s_001305,0
tomcat_s_001881,3
mouser_s_000224,3
auto_s_000814,1
moose_s_000378,4
tarahumara_frog_s_000001,6
aerial_ladder_truck_s_000682,9
passenger_ship_s_001162,8
dawn_horse_s_000260,7
sea_boat_s_000019,8
dog_s_000933,5
domestic_cat_s_000820,3
emu_s_000659,2
garbage_truck_s_000634,9
convertible_s_001553,1
lipizzan_s_001104,7
dump_truck_s_001384,9
powerboat_s_000073,8
emu_novaehollandiae_s_000486,2
coupe_s_001594,1
stag_s_002239,4
bird_s_002235,2
pilot_boat_s_001694,8
tanker_s_000677,8
fire_truck_s_002368,9
house_cat_s_001874,3
pontoon_s_001009,8
rana_temporaria_s_001788,6
estate_car_s_000305,1
tabby_cat_s_000477,3
maltese_s_001847,5
tabby_s_000543,3
rangifer_caribou_s_000041,4
rangifer_tarandus_s_000490,4
blenheim_spaniel_s_001178,5
boat_s_001164,8
fire_engine_s_000868,9
ostrich_s_001376,2
american_elk_s_000900,4
studhorse_s_000117,7
rana_catesbeiana_s_000078,6
accentor_s_000964,2
station_wagon_s_000086,1
domestic_cat_s_002099,3
red_deer_s_000334,4
passenger_ship_s_001880,8
tennessee_walking_horse_s_001241,7
fallow_deer_s_001826,4
capreolus_capreolus_s_000929,4
cat_s_002055,3
wagtail_s_001978,2
jumbo_jet_s_000185,0
lapdog_s_000946,5
lippizan_s_000824,7
compact_car_s_000267,1
rangifer_tarandus_s_000163,4
cassowary_s_001639,2
meadow_pipit_s_001480,2
twinjet_s_000834,0
domestic_cat_s_001125,3
quarter_horse_s_002056,7
trailer_truck_s_000600,9
moving_van_s_002396,9
elk_s_001760,4
garbage_truck_s_001329,9
automobile_s_002304,1
garbage_truck_s_000860,9
jetliner_s_000399,0
alauda_arvensis_s_000388,2
bufo_viridis_s_001033,6
roe_deer_s_000980,4
green_frog_s_001974,6
attack_aircraft_s_000273,0
bufo_americanus_s_000308,6
cervid_s_000245,4
car_s_000036,1
dive_bomber_s_000551,0
airbus_s_001238,0
capreolus_capreolus_s_001305,4
boat_s_001208,8
roe_deer_s_001125,4
green_frog_s_000375,6
arabian_s_000781,7
bufo_bufo_s_001806,6
rangifer_caribou_s_000058,4
barking_frog_s_000033,6
compact_car_s_001847,1
twinjet_s_001143,0
stallion_s_000876,7
dinghy_s_000063,8
puppy_s_000543,5
walking_horse_s_001363,7
jumbojet_s_001203,0
airliner_s_001478,0
pekingese_s_000580,5
dump_truck_s_000028,9
felis_domesticus_s_000020,3
camion_s_000782,9
quarter_horse_s_000613,7
trucking_rig_s_000136,9
scow_s_001230,8
bufo_viridis_s_001184,6
arabian_s_002488,7
rhea_americana_s_000202,2
sea_boat_s_000203,8
deer_s_000164,4
automobile_s_001271,1
toad_frog_s_000358,6
coupe_s_001016,1
lorry_s_000192,9
house_cat_s_000876,3
houseboat_s_000028,8
coupe_s_001121,1
muntjac_s_001695,4
convertible_s_001493,1
dog_s_000546,5
rana_pipiens_s_000950,6
dump_truck_s_000054,9
cruiser_s_000489,8
broodmare_s_000809,7
houseboat_s_000011,8
moose_s_001568,4
jumbo_jet_s_000868,0
domestic_cat_s_001046,3
passenger_ship_s_001315,8
mule_deer_s_000456,4
stealth_bomber_s_000449,0
cat_s_000167,3
puppy_s_001667,5
truck_s_000697,9
caribou_s_001967,4
stealth_fighter_s_001204,0
sparrow_s_000222,2
fallow_deer_s_001823,4
monoplane_s_001152,0
stallion_s_000151,7
moving_van_s_000538,9
songbird_s_001989,2
felis_catus_s_000338,3
spadefoot_s_000817,6
attack_aircraft_s_000590,0
maltese_dog_s_001074,5
stealth_bomber_s_001587,0
bird_s_000207,2
quarter_horse_s_000315,7
rana_catesbeiana_s_000142,6
cat_s_001124,3
buckskin_s_000161,7
fire_engine_s_002303,9
felis_domesticus_s_000391,3
dawn_horse_s_001572,7
nandu_s_002023,2
japanese_spaniel_s_000319,5
banana_boat_s_001294,8
riding_horse_s_000024,7
convertible_s_000682,1
gelding_s_000271,7
mutt_s_001983,5
cat_s_000420,3
stallion_s_000923,7
sea_boat_s_001743,8
trucking_rig_s_000833,9
motorcar_s_000371,1
airbus_s_001420,0
speedboat_s_001585,8
sparrow_s_002574,2
fawn_s_001321,4
biplane_s_000412,0
ratite_s_000067,2
elk_s_001677,4
wagtail_s_001952,2
garbage_truck_s_000964,9
dump_truck_s_000968,9
wrecker_s_000877,9
estate_car_s_000660,1
articulated_lorry_s_000502,9
tabby_s_000669,3
tractor_trailer_s_000624,9
twinjet_s_000544,0
domestic_cat_s_001795,3
domestic_dog_s_001334,5
ship_s_002341,8
car_s_000067,1
rhea_americana_s_000059,2
toy_spaniel_s_001579,5
tomcat_s_001765,3
twinjet_s_000783,0
broodmare_s_000826,7
bufo_s_000118,6
dunnock_s_000175,2
woodland_caribou_s_000720,4
cur_s_000042,5
airliner_s_000035,0
capreolus_capreolus_s_000283,4
pekinese_s_001404,5
liberty_ship_s_000794,8
capreolus_capreolus_s_000251,4
lippizaner_s_000160,7
accentor_s_000363,2
lippizan_s_001052,7
passenger_ship_s_001583,8
toy_s_001045,5
laundry_truck_s_000104,9
prunella_modularis_s_000175,2
anthus_pratensis_s_000325,2
bufo_bufo_s_000300,6
pekinese_s_000706,5
king_charles_spaniel_s_000187,5
wagtail_s_000012,2
compact_car_s_001986,1
blenheim_spaniel_s_000665,5
fighter_s_000660,0
tennessee_walker_s_001133,7
cat_s_000701,3
pontoon_s_000096,8
pleasure_craft_s_000486,8
elk_s_000854,4
